"Date","Clus_mon_1","Clus_mon_2","Clus_mon_3"
"2005-02-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-03-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-04-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-05-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-06-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-07-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-08-01",-0.164368196896366,0.484027896036164,0.127925050857887
"2005-09-01",-0.164368196896366,0.503088959740345,0.127925050857887
"2005-10-01",-0.164368196896366,0.575100775106307,0.127925050857887
"2005-11-01",-0.164368196896366,0.575100775106307,0.127925050857887
"2005-12-01",-0.164368196896366,0.647112590472268,0.282610399119885
"2006-01-01",-0.164368196896366,0.719124405838229,0.282610399119885
"2006-02-01",-0.164368196896366,0.719124405838229,0.282610399119885
"2006-03-01",-0.664417922665592,0.79113622120419,0.437295747381883
"2006-04-01",-0.664417922665592,0.863148036570152,0.437295747381883
"2006-05-01",-0.664417922665592,0.935159851936113,0.437295747381883
"2006-06-01",-0.664417922665592,0.935159851936113,0.591981095643881
"2006-07-01",0.585706391757473,0.935159851936113,0.591981095643881
"2006-08-01",0.585706391757473,0.935159851936113,0.746666443905879
"2006-09-01",0.585706391757473,0.988110603597893,0.746666443905879
"2006-10-01",0.585706391757473,0.988110603597893,0.901351792167877
"2006-11-01",0.585706391757473,0.988110603597893,0.901351792167877
"2006-12-01",0.585706391757473,1.04106135525967,1.05603714042988
"2007-01-01",0.585706391757473,1.04106135525967,1.05603714042988
"2007-02-01",1.83583070618054,1.09401210692145,1.05603714042988
"2007-03-01",1.83583070618054,1.09401210692145,1.21072248869187
"2007-04-01",1.83583070618054,1.09401210692145,1.21072248869187
"2007-05-01",1.83583070618054,1.09401210692145,1.21072248869187
"2007-06-01",1.83583070618054,1.14696285858323,1.36540783695387
"2007-07-01",1.83583070618054,1.2189746739492,1.36540783695387
"2007-08-01",1.83583070618054,1.27192542561098,1.36540783695387
"2007-09-01",1.83583070618054,1.27192542561098,1.36540783695387
"2007-10-01",1.83583070618054,1.27192542561098,1.36540783695387
"2007-11-01",1.83583070618054,1.27192542561098,1.36540783695387
"2007-12-01",1.83583070618054,1.19991361024501,1.36540783695387
"2008-01-01",1.83583070618054,1.07495104321727,1.36540783695387
"2008-02-01",1.83583070618054,1.07495104321727,1.36540783695387
"2008-03-01",1.83583070618054,0.87797666082357,1.36540783695387
"2008-04-01",1.83583070618054,0.733953030091648,1.36540783695387
"2008-05-01",1.83583070618054,0.681002278429867,1.36540783695387
"2008-06-01",1.83583070618054,0.681002278429867,1.36540783695387
"2008-07-01",1.83583070618054,0.681002278429867,1.52009318521587
"2008-08-01",1.83583070618054,0.681002278429867,1.52009318521587
"2008-09-01",1.83583070618054,0.681002278429867,1.52009318521587
"2008-10-01",0.835731254642086,0.464966832331983,1.21072248869187
"2008-11-01",0.835731254642086,0.359065329008423,0.901351792167877
"2008-12-01",-0.164368196896366,-0.174674627060144,0.437295747381883
"2009-01-01",-0.164368196896366,-0.530501264439188,0.127925050857887
"2009-02-01",-0.164368196896366,-0.636402767762749,0.127925050857887
"2009-03-01",-0.164368196896366,-0.886327901818232,-0.181445645666109
"2009-04-01",-0.164368196896366,-1.06424122050775,-0.336130993928107
"2009-05-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-06-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-07-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-08-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-09-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-10-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-11-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2009-12-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-01-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-02-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-03-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-04-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-05-01",-0.164368196896366,-1.06424122050775,-0.490816342190106
"2010-06-01",-0.164368196896366,-0.992229405141793,-0.490816342190106
"2010-07-01",-0.164368196896366,-0.920217589775832,-0.490816342190106
"2010-08-01",-0.164368196896366,-0.920217589775832,-0.490816342190106
"2010-09-01",-0.164368196896366,-0.84820577440987,-0.490816342190106
"2010-10-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2010-11-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2010-12-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2011-01-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2011-02-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2011-03-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2011-04-01",-0.414393059780979,-0.84820577440987,-0.336130993928107
"2011-05-01",-0.414393059780979,-0.84820577440987,-0.336130993928107
"2011-06-01",-0.414393059780979,-0.84820577440987,-0.336130993928107
"2011-07-01",-0.414393059780979,-0.84820577440987,-0.181445645666109
"2011-08-01",-0.414393059780979,-0.84820577440987,-0.181445645666109
"2011-09-01",-0.414393059780979,-0.84820577440987,-0.181445645666109
"2011-10-01",-0.414393059780979,-0.84820577440987,-0.181445645666109
"2011-11-01",-0.414393059780979,-0.84820577440987,-0.336130993928107
"2011-12-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-01-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-02-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-03-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-04-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-05-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-06-01",-0.414393059780979,-0.84820577440987,-0.490816342190106
"2012-07-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2012-08-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2012-09-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2012-10-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2012-11-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2012-12-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2013-01-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2013-02-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2013-03-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2013-04-01",-0.414393059780979,-0.84820577440987,-0.645501690452104
"2013-05-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-06-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-07-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-08-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-09-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-10-01",0.835731254642086,-0.84820577440987,-0.800187038714102
"2013-11-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2013-12-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-01-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-02-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-03-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-04-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-05-01",0.835731254642086,-0.84820577440987,-0.9548723869761
"2014-06-01",0.835731254642086,-0.84820577440987,-1.0167465262809
"2014-07-01",0.835731254642086,-0.84820577440987,-1.0167465262809
"2014-08-01",0.835731254642086,-0.84820577440987,-1.0167465262809
"2014-09-01",0.835731254642086,-0.84820577440987,-1.0786206655857
"2014-10-01",0.835731254642086,-0.84820577440987,-1.0786206655857
"2014-11-01",0.835731254642086,-0.84820577440987,-1.0786206655857
"2014-12-01",0.835731254642086,-0.84820577440987,-1.0786206655857
"2015-01-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-02-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-03-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-04-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-05-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-06-01",0.835731254642086,-0.920217589775832,-1.0786206655857
"2015-07-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2015-08-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2015-09-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2015-10-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2015-11-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2015-12-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2016-01-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2016-02-01",0.835731254642086,-0.992229405141793,-1.0786206655857
"2016-03-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-04-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-05-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-06-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-07-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-08-01",0.835731254642086,-0.992229405141793,-1.1095577352381
"2016-09-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2016-10-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2016-11-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2016-12-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-01-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-02-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-03-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-04-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-05-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-06-01",-1.16446764843482,-1.04518015680357,-1.1095577352381
"2017-07-01",-1.16446764843482,-0.973168341437612,-1.1095577352381
"2017-08-01",-1.16446764843482,-0.973168341437612,-1.1095577352381
"2017-09-01",-1.16446764843482,-0.901156526071651,-1.1095577352381
"2017-10-01",-1.16446764843482,-0.901156526071651,-1.1095577352381
"2017-11-01",-1.16446764843482,-0.901156526071651,-1.1095577352381
"2017-12-01",-1.16446764843482,-0.84820577440987,-1.1095577352381
"2018-01-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-02-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-03-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-04-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-05-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-06-01",-1.16446764843482,-0.776193959043909,-1.1095577352381
"2018-07-01",-1.16446764843482,-0.704182143677948,-1.1095577352381
"2018-08-01",-1.16446764843482,-0.704182143677948,-1.1095577352381
"2018-09-01",-1.16446764843482,-0.651231392016167,-1.1095577352381
"2018-10-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2018-11-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2018-12-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-01-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-02-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-03-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-04-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-05-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-06-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-07-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-08-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-09-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-10-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-11-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2019-12-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2020-01-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2020-02-01",-1.16446764843482,-0.579219576650206,-1.1095577352381
"2020-03-01",-1.16446764843482,-1.01129046884597,-1.1095577352381
"2020-04-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-05-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-06-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-07-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-08-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-09-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-10-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-11-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2020-12-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-01-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-02-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-03-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-04-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-05-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-06-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-07-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-08-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-09-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-10-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-11-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2021-12-01",-1.16446764843482,-1.1489624231666,-1.1095577352381
"2022-01-01",-1.16446764843482,-1.11719197216953,-1.1095577352381
"2022-02-01",-1.16446764843482,-1.11719197216953,-1.1095577352381
"2022-03-01",-1.16446764843482,-0.992229405141793,-1.1095577352381
"2022-04-01",-1.16446764843482,-0.79525502274809,-1.1095577352381
"2022-05-01",-1.16446764843482,-0.79525502274809,-1.1095577352381
"2022-06-01",-1.16446764843482,-0.598280640354387,-1.1095577352381
"2022-07-01",-1.16446764843482,-0.257282627228761,-0.800187038714102
"2022-08-01",-1.16446764843482,-0.257282627228761,-0.800187038714102
"2022-09-01",-1.16446764843482,0.0646543221926832,-0.336130993928107
"2022-10-01",-1.16446764843482,0.314579456248167,-0.336130993928107
"2022-11-01",-1.16446764843482,0.314579456248167,0.127925050857887
"2022-12-01",-1.16446764843482,0.61745534196543,0.437295747381883
"2023-01-01",-1.16446764843482,0.795368660654953,0.437295747381883
"2023-02-01",-1.16446764843482,0.795368660654953,0.746666443905879
"2023-03-01",-1.16446764843482,0.901270163978513,1.05603714042988
"2023-04-01",-1.16446764843482,0.954220915640294,1.05603714042988
"2023-05-01",-1.16446764843482,0.954220915640294,1.21072248869187
"2023-06-01",-1.16446764843482,1.07918348266804,1.36540783695387
"2023-07-01",-1.16446764843482,1.25709680135756,1.36540783695387
"2023-08-01",-1.16446764843482,1.25709680135756,1.52009318521587
"2023-09-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2023-10-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2023-11-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2023-12-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2024-01-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2024-02-01",-1.16446764843482,1.31004755301934,1.67477853347787
"2024-03-01",-0.414393059780979,1.31004755301934,1.67477853347787
"2024-04-01",-0.414393059780979,1.31004755301934,1.67477853347787
"2024-05-01",-0.414393059780979,1.31004755301934,1.67477853347787
"2024-06-01",-0.414393059780979,1.23803573765338,1.52009318521587
"2024-07-01",-0.414393059780979,1.16602392228742,1.52009318521587
"2024-08-01",0.585706391757473,1.16602392228742,1.52009318521587
"2024-09-01",0.585706391757473,1.04106135525967,1.05603714042988
"2024-10-01",0.585706391757473,0.897037724527751,0.901351792167877
"2024-11-01",0.585706391757473,0.897037724527751,0.901351792167877
"2024-12-01",0.585706391757473,0.700063342134048,0.746666443905879
