"","date","UNRATE","EXPINF1YR","rgdp_growth","rgdp","CA","JP","US","WTISPLC","VIXCLS","inf_1","inf_2","inf_3","inf_4","inf_5","inf_6","inf_7","inf_8","inf_9","inf_10","inf_11","inf_12","inf_13","inf_14","inf_15","inf_16","inf_17","inf_18","inf_19","inf_20","inf_21","inf_22","inf_23","inf_24","inf_25","inf_26","inf_27","inf_28","inf_29","inf_30","inf_31","inf_32","inf_33","inf_34","inf_35","inf_36","inf_37","inf_38","inf_39","inf_40","inf_41","inf_42","inf_44","inf_45","inf_46","inf_47","inf_48","inf_49","inf_50","inf_51","inf_52","inf_53","inf_54","inf_55","inf_56","inf_57","inf_58","inf_59","inf_60","inf_61","inf_62","inf_63","inf_64","inf_65","inf_66","inf_67","inf_68","inf_69","inf_70","inf_71","inf_72","inf_74","inf_75","inf_76","inf_77","inf_78","inf_79","inf_80","inf_81","inf_82","inf_83","inf_84","inf_85","inf_86","inf_87","inf_88","inf_89","inf_90","inf_91","inf_92","inf_93","inf_94","lag_rgdp_growth","lag_rgdp","lag_GB","lag_inf_1","lag_inf_2","lag_inf_3","lag_inf_4","lag_inf_5","lag_inf_6","lag_inf_7","lag_inf_8","lag_inf_9","lag_inf_10","lag_inf_11","lag_inf_12","lag_inf_13","lag_inf_14","lag_inf_15","lag_inf_16","lag_inf_17","lag_inf_18","lag_inf_19","lag_inf_20","lag_inf_21","lag_inf_22","lag_inf_23","lag_inf_24","lag_inf_25","lag_inf_26","lag_inf_27","lag_inf_28","lag_inf_29","lag_inf_30","lag_inf_31","lag_inf_32","lag_inf_33","lag_inf_34","lag_inf_35","lag_inf_36","lag_inf_37","lag_inf_38","lag_inf_39","lag_inf_40","lag_inf_41","lag_inf_42","lag_inf_44","lag_inf_45","lag_inf_46","lag_inf_47","lag_inf_48","lag_inf_49","lag_inf_50","lag_inf_51","lag_inf_52","lag_inf_53","lag_inf_54","lag_inf_55","lag_inf_56","lag_inf_57","lag_inf_58","lag_inf_59","lag_inf_60","lag_inf_61","lag_inf_62","lag_inf_63","lag_inf_64","lag_inf_65","lag_inf_66","lag_inf_67","lag_inf_68","lag_inf_69","lag_inf_70","lag_inf_71","lag_inf_72","lag_inf_74","lag_inf_75","lag_inf_76","lag_inf_77","lag_inf_78","lag_inf_79","lag_inf_80","lag_inf_81","lag_inf_82","lag_inf_83","lag_inf_84","lag_inf_85","lag_inf_86","lag_inf_87","lag_inf_88","lag_inf_89","lag_inf_90","lag_inf_91","lag_inf_92","lag_inf_93","lag_inf_94","GSCPI","EU","beta_CA","beta_GB","beta_EU","beta_JP","crisis"
"1","Jan 1998",4.6,2.7570107,1.147319952,9.44965187471646,4.75,0.5,5.5,16.71,23.87,1.044211128,-1.342382141,-2.574812274,-0.97950912,-0.656020009,-1.511786584,-0.94002095,0.021868121,0.122993405,-0.784408741,1.304231185,-1.312723972,-8.153675593,-14.26040198,-0.473323898,0.326350142,0.87327005,-1.291671669,-1.019679821,-3.201987129,2.322484484,4.280887322,-5.762065001,4.28081202,-0.641132621,1.344042443,1.47590992,0.498897316,-2.33135116,-0.859549751,-1.146854851,0.468186273,-10.69408841,-10.34429579,-14.08168962,1.004255319,1.446296435,-0.845505579,-1.23100392,1.584730933,5.327883676,2.041797771,2.42770914,2.293662645,2.331010453,3.035096563,-1.070901034,1.754640605,2.669924218,0.955760919,2.739354489,2.018623933,4.303177099,2.355898904,1.962491628,4.075103141,1.467901178,1.566559386,2.780902279,2.490017263,4.745079085,3.242469722,2.624176787,4.13513957,1.700069798,-1.450488365,4.239160453,5.038857915,1.461083608,2.977314068,2.848417838,6.736700077,2.817822181,2.721249009,2.571330139,3.077360732,2.507993928,3.53481072,3.14634957,2.324333989,2.324141544,2.823169696,1.768520693,1.011122346,2.173845242,5.186921166,2.540065028,3.53481072,3.146930635,2.323169096,2.324510567,3.397502217,1.16153280666667,9.44632271142101,7.25,1.125668679,-1.095369767,-2.420637258,-0.914643504,-0.65710566,-1.288512912,-0.964783366,0.008033243,-0.244966915,-1.878562465,3.805338496,-1.383193356,-8.162189588,-14.05036143,-0.577633067,-0.44767571,0.972901189,-2.560325824,0.071337098,-2.541182335,2.134131384,4.686947294,0.263925099,4.686968988,-0.336911275,0.793265339,0.843447236,0.46569848,0.929179355,-0.140268954,-0.230706714,0.271866504,-6.648706049,-6.095762843,-11.90591491,0.629011189,1.587896038,-3.085202895,-1.119203949,1.24067042,5.744354308,1.846933018,2.411966552,2.32292332,2.597334453,2.981043975,0.727887524,1.641670698,2.525770177,0.872480865,1.646152457,1.18358718,2.641017281,2.51140408,2.28336645,4.190746561,1.522561595,1.461625063,2.968460111,2.562533867,5.664208792,3.473533319,3.148822775,3.952706407,1.59772561,-0.858651529,4.215281434,4.800745747,1.626591231,2.77792094,2.147400056,5.295091009,2.460294833,2.183398757,2.142341834,2.805006786,2.226099318,4.018125333,2.945037067,2.020490997,2.02108405,2.650618818,1.694731517,0.926147841,2.638273815,5.185374294,2.263608896,4.018125333,2.945581628,2.021069199,2.019785001,3.271062678,-1.08,4.03333333333333,0.0570496633,0.0001262626,0.002293771,0.1989583333,0
"2","Feb 1998",4.6,2.6177094,1.152929491,9.4527233068771,4.75,0.5,5.5,16.06,20,0.781172043,-1.792034455,-3.003158122,-1.477947997,-0.713043478,-2.907753124,-1.103345321,-0.601391398,-0.43559821,-1.325271266,0.026744202,-1.357050477,-8.699229027,-15.2454324,0.285203532,-0.362094542,1.137947274,-2.171082062,-0.544627029,-2.922282829,1.888354538,4.605879597,-1.936888058,2.564909384,-1.104734377,0.782626571,0.88917353,0.124867412,-5.288461538,-1.440979613,-1.525609063,-1.058245146,-13.45984199,-13.35994139,-14.36588369,1.552341968,1.23973865,-0.913956985,0.150753769,2.112936568,7.495140039,2.148079187,2.270126855,2.164451438,2.122112727,3.006971179,-2.187604161,1.748595166,2.57394248,1.028828259,2.808879003,1.7936254,5.031634321,2.602452887,2.467193358,4.331857517,1.287573384,1.941540844,2.701115678,2.527503133,3.881786485,2.53309506,1.644060143,3.807396917,1.736906778,-1.247674465,4.33104513,4.656440429,1.426952401,2.872353173,3.002034089,5.639128314,2.601541902,2.403539942,2.908539635,3.047711294,2.46445956,3.076923077,3.203829866,2.296778799,2.296027508,2.824007449,1.774955806,1.018643749,2.650286855,5.230708595,2.487316334,3.078621158,3.202578269,2.295608711,2.296391385,3.27742078,1.147319952,9.44965187471646,7.25,1.044211128,-1.342382141,-2.574812274,-0.97950912,-0.656020009,-1.511786584,-0.94002095,0.021868121,0.122993405,-0.784408741,1.304231185,-1.312723972,-8.153675593,-14.26040198,-0.473323898,0.326350142,0.87327005,-1.291671669,-1.019679821,-3.201987129,2.322484484,4.280887322,-5.762065001,4.28081202,-0.641132621,1.344042443,1.47590992,0.498897316,-2.33135116,-0.859549751,-1.146854851,0.468186273,-10.69408841,-10.34429579,-14.08168962,1.004255319,1.446296435,-0.845505579,-1.23100392,1.584730933,5.327883676,2.041797771,2.42770914,2.293662645,2.331010453,3.035096563,-1.070901034,1.754640605,2.669924218,0.955760919,2.739354489,2.018623933,4.303177099,2.355898904,1.962491628,4.075103141,1.467901178,1.566559386,2.780902279,2.490017263,4.745079085,3.242469722,2.624176787,4.13513957,1.700069798,-1.450488365,4.239160453,5.038857915,1.461083608,2.977314068,2.848417838,6.736700077,2.817822181,2.721249009,2.571330139,3.077360732,2.507993928,3.53481072,3.14634957,2.324333989,2.324141544,2.823169696,1.768520693,1.011122346,2.173845242,5.186921166,2.540065028,3.53481072,3.146930635,2.323169096,2.324510567,3.397502217,-0.45,4.03333333333333,0.0581755051,0,0.0013888889,0.2003472222,0
"3","Mar 1998",4.7,2.8714847,1.15853903,9.45579473903775,4.75,0.5,5.5,15.02,20.16,0.690637237,-2.032251175,-3.107409272,-1.905807934,-0.687766343,-4.36119285,-0.976626348,-0.026890121,0.029430313,-2.81812417,3.328045175,-1.069563753,-8.272085771,-14.36211046,-0.426124779,-1.02336966,2.020182641,-1.267949282,-1.943297271,-4.128657342,1.689308344,4.811788737,-7.393449766,0.75628836,-1.429686194,1.161130815,1.323059463,0.157070171,-6.839235267,-1.726449275,-1.650505828,-2.073126333,-15.01822698,-15.31301045,-11.80339895,0.753420785,0.958881243,-2.341838278,0.529275233,1.921906914,3.627370157,1.682067473,2.264119739,2.124570246,2.339394571,3.102666597,-1.399774059,1.738223257,2.40704984,1.153434887,2.187379017,1.313030836,4.061431065,2.80781478,2.795663053,4.505891805,1.321417074,2.179789165,2.554386207,2.399472186,3.607539426,1.903317013,0.598593885,3.769658143,1.84353933,-1.095649835,4.551207969,4.589649765,1.366419263,2.931028593,2.445832316,6.720139923,2.842226411,2.759291234,3.274539518,3.244227012,2.503338321,2.927176325,3.258172997,2.332169327,2.333380792,2.890075717,1.797021154,1.026105069,2.788121393,5.307599517,2.535266844,2.927176325,3.258771849,2.332834331,2.332130878,3.34797229,1.152929491,9.4527233068771,7.25,0.781172043,-1.792034455,-3.003158122,-1.477947997,-0.713043478,-2.907753124,-1.103345321,-0.601391398,-0.43559821,-1.325271266,0.026744202,-1.357050477,-8.699229027,-15.2454324,0.285203532,-0.362094542,1.137947274,-2.171082062,-0.544627029,-2.922282829,1.888354538,4.605879597,-1.936888058,2.564909384,-1.104734377,0.782626571,0.88917353,0.124867412,-5.288461538,-1.440979613,-1.525609063,-1.058245146,-13.45984199,-13.35994139,-14.36588369,1.552341968,1.23973865,-0.913956985,0.150753769,2.112936568,7.495140039,2.148079187,2.270126855,2.164451438,2.122112727,3.006971179,-2.187604161,1.748595166,2.57394248,1.028828259,2.808879003,1.7936254,5.031634321,2.602452887,2.467193358,4.331857517,1.287573384,1.941540844,2.701115678,2.527503133,3.881786485,2.53309506,1.644060143,3.807396917,1.736906778,-1.247674465,4.33104513,4.656440429,1.426952401,2.872353173,3.002034089,5.639128314,2.601541902,2.403539942,2.908539635,3.047711294,2.46445956,3.076923077,3.203829866,2.296778799,2.296027508,2.824007449,1.774955806,1.018643749,2.650286855,5.230708595,2.487316334,3.078621158,3.202578269,2.295608711,2.296391385,3.27742078,-0.07,4.03333333333333,0.0571759259,6.31313e-05,0.0003156566,0.1968539562,0
"4","Apr 1998",4.3,2.7267374,1.164148569,9.45886617119839,4.75,0.5,5.5,15.44,22.03,0.716988648,-1.821760572,-2.320158103,-1.242954036,-0.54329476,-2.421216849,-1.324494259,0.471530443,0.513587355,-1.123036028,3.10167319,-1.517175214,-7.218859435,-12.73594068,-1.4184591,-0.453641997,3.502009271,0.413498195,-0.7704318,-1.977466084,1.691362662,5.100706252,-6.296667246,0.872176845,-1.54573913,1.183649463,1.326390547,0.299083972,-8.437430072,-3.263980822,-3.450773449,-2.40062273,-14.95250405,-15.35576749,-10.70929071,1.125159984,1.721164011,-1.880115171,0.475203624,1.082510388,5.025990447,2.064704041,2.177571019,1.995938207,2.413231164,3.066330756,-0.81814801,1.726982906,2.468759966,1.080967623,1.315419558,1.079356356,1.795295089,2.51131745,2.22325304,4.221921967,1.378824322,1.970424355,2.580312661,2.424305483,3.616269945,1.205275012,-0.514593951,3.687807693,1.900719995,-1.20566703,4.612515768,5.082196645,1.726648281,3.114552773,2.480733434,7.959540255,3.10028472,3.111200321,3.146330061,3.371292329,2.71160832,2.90673111,3.439294165,2.53164557,2.529244388,3.416659605,1.789914005,0.981628549,1.783987104,5.334488347,2.746386334,2.90673111,3.439925147,2.528760195,2.531225296,3.955177117,1.15853903,9.45579473903775,7.25,0.690637237,-2.032251175,-3.107409272,-1.905807934,-0.687766343,-4.36119285,-0.976626348,-0.026890121,0.029430313,-2.81812417,3.328045175,-1.069563753,-8.272085771,-14.36211046,-0.426124779,-1.02336966,2.020182641,-1.267949282,-1.943297271,-4.128657342,1.689308344,4.811788737,-7.393449766,0.75628836,-1.429686194,1.161130815,1.323059463,0.157070171,-6.839235267,-1.726449275,-1.650505828,-2.073126333,-15.01822698,-15.31301045,-11.80339895,0.753420785,0.958881243,-2.341838278,0.529275233,1.921906914,3.627370157,1.682067473,2.264119739,2.124570246,2.339394571,3.102666597,-1.399774059,1.738223257,2.40704984,1.153434887,2.187379017,1.313030836,4.061431065,2.80781478,2.795663053,4.505891805,1.321417074,2.179789165,2.554386207,2.399472186,3.607539426,1.903317013,0.598593885,3.769658143,1.84353933,-1.095649835,4.551207969,4.589649765,1.366419263,2.931028593,2.445832316,6.720139923,2.842226411,2.759291234,3.274539518,3.244227012,2.503338321,2.927176325,3.258172997,2.332169327,2.333380792,2.890075717,1.797021154,1.026105069,2.788121393,5.307599517,2.535266844,2.927176325,3.258771849,2.332834331,2.332130878,3.34797229,-0.13,3.86666666666667,0.0522622054,0.0001893939,0.0005050505,0.1963489057,0
"5","May 1998",4.4,2.644841,1.33872662133333,9.4630364428907,4.75,0.5,5.5,14.86,20.87,0.900913723,-1.526791271,-2.772676224,-1.660703851,-0.78457515,-3.331068517,-1.38333174,-0.324555366,-0.895323496,-0.861586147,3.307589103,-2.000018833,-7.456063956,-13.35592078,-0.887270525,-0.38096801,3.785458511,0.706453824,-1.189825879,-2.799710375,2.114895164,5.015021955,-6.729017222,-1.381493511,-0.812225246,1.214854423,1.383381533,0.164733614,-7.805094593,-3.12547332,-3.464084271,-1.561836504,-10.19409211,-10.21401595,-9.867248864,1.447318452,2.067484776,-2.219860016,0.409512247,1.645974824,6.986272587,1.903492909,2.299096842,2.102077132,2.582444229,3.119405041,-0.106885187,1.812452009,2.559944399,1.159460781,1.8297142,1.316473502,2.960572669,2.300707022,1.895359012,3.608230289,1.600085746,2.145402022,2.878340317,2.634863403,4.489422228,1.029583362,-0.822977261,3.710895361,1.954493855,-0.792384263,4.656943079,5.252861602,1.50560762,3.349852688,2.530084915,8.631374904,3.303408146,3.328823637,3.240279163,3.595625323,2.936360134,2.958330524,3.672497481,2.740676188,2.741456636,3.695935317,1.868907683,1.063648741,1.222508814,5.32480178,2.974374118,2.956595027,3.67133828,2.741456299,2.740266919,4.268146977,1.164148569,9.45886617119839,7.25,0.716988648,-1.821760572,-2.320158103,-1.242954036,-0.54329476,-2.421216849,-1.324494259,0.471530443,0.513587355,-1.123036028,3.10167319,-1.517175214,-7.218859435,-12.73594068,-1.4184591,-0.453641997,3.502009271,0.413498195,-0.7704318,-1.977466084,1.691362662,5.100706252,-6.296667246,0.872176845,-1.54573913,1.183649463,1.326390547,0.299083972,-8.437430072,-3.263980822,-3.450773449,-2.40062273,-14.95250405,-15.35576749,-10.70929071,1.125159984,1.721164011,-1.880115171,0.475203624,1.082510388,5.025990447,2.064704041,2.177571019,1.995938207,2.413231164,3.066330756,-0.81814801,1.726982906,2.468759966,1.080967623,1.315419558,1.079356356,1.795295089,2.51131745,2.22325304,4.221921967,1.378824322,1.970424355,2.580312661,2.424305483,3.616269945,1.205275012,-0.514593951,3.687807693,1.900719995,-1.20566703,4.612515768,5.082196645,1.726648281,3.114552773,2.480733434,7.959540255,3.10028472,3.111200321,3.146330061,3.371292329,2.71160832,2.90673111,3.439294165,2.53164557,2.529244388,3.416659605,1.789914005,0.981628549,1.783987104,5.334488347,2.746386334,2.90673111,3.439925147,2.528760195,2.531225296,3.955177117,-0.43,3.86666666666667,0.059101431,0,0.0003156566,0.1946759259,0
"6","Jun 1998",4.5,2.4650222,1.51330467366667,9.46720671458301,4.75,0.5,5.5,13.66,21.66,0.686547646,-1.39528379,-2.953910522,-1.486743887,-1.023561419,-2.572291991,-0.861868794,-0.108807614,-0.737073401,-1.78585051,5.114407669,-2.031968635,-7.945957782,-14.0178702,-1.489788513,-0.287103768,3.669026634,0.549174227,-2.611451977,-5.818161193,2.245774016,4.204763679,-6.285971611,-2.56395487,-0.496885716,1.16064092,1.27266232,0.490767931,-8.369820832,-2.52907133,-3.086249418,0.056519054,-8.059624443,-7.848837209,-10.03176684,1.380361604,2.092614844,-1.870871038,-0.233479621,1.854563202,6.498936924,1.702508961,1.880471021,1.670284512,2.484804531,3.194668682,-1.038717441,1.749596922,2.489812433,1.106406705,1.429378867,1.462408313,1.377664252,2.222039609,1.921522704,3.452380952,1.520360608,1.860973226,2.581617106,2.461384118,3.368894789,-1.37244898,-4.601021724,3.454451031,1.719728516,-1.011725927,4.569577879,4.191468765,1.323759613,3.099735036,2.807248308,8.653806774,3.223879606,3.397523612,2.511298514,3.431510827,2.721916229,2.679560794,3.539823009,2.557871397,2.557802558,3.223144671,1.769563508,0.986668931,1.689189189,5.30691423,2.758552987,2.679560794,3.540469021,2.558597562,2.558205476,3.621506005,1.33872662133333,9.4630364428907,7.25,0.900913723,-1.526791271,-2.772676224,-1.660703851,-0.78457515,-3.331068517,-1.38333174,-0.324555366,-0.895323496,-0.861586147,3.307589103,-2.000018833,-7.456063956,-13.35592078,-0.887270525,-0.38096801,3.785458511,0.706453824,-1.189825879,-2.799710375,2.114895164,5.015021955,-6.729017222,-1.381493511,-0.812225246,1.214854423,1.383381533,0.164733614,-7.805094593,-3.12547332,-3.464084271,-1.561836504,-10.19409211,-10.21401595,-9.867248864,1.447318452,2.067484776,-2.219860016,0.409512247,1.645974824,6.986272587,1.903492909,2.299096842,2.102077132,2.582444229,3.119405041,-0.106885187,1.812452009,2.559944399,1.159460781,1.8297142,1.316473502,2.960572669,2.300707022,1.895359012,3.608230289,1.600085746,2.145402022,2.878340317,2.634863403,4.489422228,1.029583362,-0.822977261,3.710895361,1.954493855,-0.792384263,4.656943079,5.252861602,1.50560762,3.349852688,2.530084915,8.631374904,3.303408146,3.328823637,3.240279163,3.595625323,2.936360134,2.958330524,3.672497481,2.740676188,2.741456636,3.695935317,1.868907683,1.063648741,1.222508814,5.32480178,2.974374118,2.956595027,3.67133828,2.741456299,2.740266919,4.268146977,-0.74,3.86666666666667,0.060753367,0,0.0002525253,0.1962436869,0
"7","Jul 1998",4.5,2.7361812,1.687882726,9.47137698627532,4.75,0.5,5.5,14.08,19.93,0.87507458,-1.142543316,-2.67121379,-0.92077242,-0.574506284,-1.359891354,-1.276942952,0.573910007,0.108307538,-0.706651424,5.555864872,-2.761526741,-8.081483516,-14.53655887,-0.885595642,-0.114507385,4.294353666,0.337432891,-3.076192576,-5.80308062,1.108069981,4.203407243,-7.269241473,-3.092460513,-0.25622716,1.19754335,1.333610859,0.400884896,-11.88645925,-2.240810789,-2.571851647,-0.712683258,-7.926579384,-7.848429464,-8.622012997,1.841088005,2.339776195,-1.407734175,-0.434703337,2.019641146,8.812707847,2.010582011,2.033453591,1.892509438,2.426674474,3.17857204,-1.302718563,1.819197319,2.187563006,1.496681802,2.006007614,1.698257414,2.669436003,2.073762961,1.888940214,2.81164755,1.677104017,1.801784552,2.53456615,2.470285842,2.93055194,0.163780602,-2.017362139,3.359048537,1.803101334,-0.964199273,4.615051083,4.501071193,1.2291603,3.244857783,2.932130762,6.355949131,2.995604904,2.894562334,2.315316711,3.590185391,2.940893955,2.690387644,3.864804754,2.784823598,2.786133905,3.557205535,2.0509333,1.327704773,2.000827929,5.270997104,2.982266719,2.692062854,3.865509445,2.785614166,2.784953689,3.832924732,1.51330467366667,9.46720671458301,7.5,0.686547646,-1.39528379,-2.953910522,-1.486743887,-1.023561419,-2.572291991,-0.861868794,-0.108807614,-0.737073401,-1.78585051,5.114407669,-2.031968635,-7.945957782,-14.0178702,-1.489788513,-0.287103768,3.669026634,0.549174227,-2.611451977,-5.818161193,2.245774016,4.204763679,-6.285971611,-2.56395487,-0.496885716,1.16064092,1.27266232,0.490767931,-8.369820832,-2.52907133,-3.086249418,0.056519054,-8.059624443,-7.848837209,-10.03176684,1.380361604,2.092614844,-1.870871038,-0.233479621,1.854563202,6.498936924,1.702508961,1.880471021,1.670284512,2.484804531,3.194668682,-1.038717441,1.749596922,2.489812433,1.106406705,1.429378867,1.462408313,1.377664252,2.222039609,1.921522704,3.452380952,1.520360608,1.860973226,2.581617106,2.461384118,3.368894789,-1.37244898,-4.601021724,3.454451031,1.719728516,-1.011725927,4.569577879,4.191468765,1.323759613,3.099735036,2.807248308,8.653806774,3.223879606,3.397523612,2.511298514,3.431510827,2.721916229,2.679560794,3.539823009,2.557871397,2.557802558,3.223144671,1.769563508,0.986668931,1.689189189,5.30691423,2.758552987,2.679560794,3.540469021,2.558597562,2.558205476,3.621506005,-0.92,3.86666666666667,0.0615319865,6.31313e-05,0.0002525253,0.2061342593,0
"8","Aug 1998",4.5,2.7124419,1.75710166366667,9.47669827377216,5.75,0.5,5.5,13.36,31.59,0.933995742,-1.247094775,-2.739598441,-0.688803089,-0.043124249,-1.655173662,-0.930702257,0.225465159,0.206690007,-1.050586347,3.333079041,-2.797912847,-8.623333904,-14.98624021,-2.181616681,0.336909093,3.251963046,-0.686560872,-2.572322659,-3.656902606,1.320916318,3.008754285,-10.03686526,-5.002364299,-0.374218052,1.262120304,1.425541068,0.278231092,-11.93937038,-0.004535147,0.1244806,-0.587611282,-13.57615894,-14.05964699,-8.4854745,2.161733914,3.173896097,-1.478923936,0.696769698,1.696096907,7.879257511,2.338513412,2.184135931,1.994476326,2.446488438,3.192579686,-1.265082656,1.797781461,2.201768893,1.446140427,2.559404097,1.98146959,3.817853088,2.224441025,2.201019905,2.838646235,1.644792,2.157557193,2.604273329,2.452086167,3.614065376,0.309750328,-1.656569637,3.180815484,2.053839466,-0.382127925,4.456809465,4.317264985,1.674315825,3.550706251,2.754616869,8.162056666,3.305443482,3.44385632,2.132807323,3.598797648,3.101913166,2.528666567,3.85620915,2.856789294,2.85682892,3.497631287,1.975776198,1.241412149,2.380042495,4.987633965,3.168106962,2.528624362,3.856909388,2.855829251,2.855662658,3.776945727,1.687882726,9.47137698627532,7.5,0.87507458,-1.142543316,-2.67121379,-0.92077242,-0.574506284,-1.359891354,-1.276942952,0.573910007,0.108307538,-0.706651424,5.555864872,-2.761526741,-8.081483516,-14.53655887,-0.885595642,-0.114507385,4.294353666,0.337432891,-3.076192576,-5.80308062,1.108069981,4.203407243,-7.269241473,-3.092460513,-0.25622716,1.19754335,1.333610859,0.400884896,-11.88645925,-2.240810789,-2.571851647,-0.712683258,-7.926579384,-7.848429464,-8.622012997,1.841088005,2.339776195,-1.407734175,-0.434703337,2.019641146,8.812707847,2.010582011,2.033453591,1.892509438,2.426674474,3.17857204,-1.302718563,1.819197319,2.187563006,1.496681802,2.006007614,1.698257414,2.669436003,2.073762961,1.888940214,2.81164755,1.677104017,1.801784552,2.53456615,2.470285842,2.93055194,0.163780602,-2.017362139,3.359048537,1.803101334,-0.964199273,4.615051083,4.501071193,1.2291603,3.244857783,2.932130762,6.355949131,2.995604904,2.894562334,2.315316711,3.590185391,2.940893955,2.690387644,3.864804754,2.784823598,2.786133905,3.557205535,2.0509333,1.327704773,2.000827929,5.270997104,2.982266719,2.692062854,3.865509445,2.785614166,2.784953689,3.832924732,-0.88,3.86666666666667,0.0008838384,0,0.0002525253,0.1935185185,0
"9","Sep 1998",4.6,2.5336411,1.82632060133333,9.48201956126901,5.5,0.25,5.25,14.95,38.2,0.632965166,-1.604461973,-2.911774304,-0.661175721,-0.205579426,-1.44256696,-0.79386768,-0.537168728,-0.014063313,-1.218848457,0.144528467,-3.880001125,-9.003939393,-15.16936968,-3.989183726,0.372286872,3.284640396,-0.083491767,-1.889335256,-4.041831216,1.436289525,4.547780115,-4.77176715,-4.69031476,-0.837035696,1.105069286,1.203801165,0.573920721,-15.41260576,-1.682655359,-1.833844433,-0.999325481,-15.51987924,-16.02442577,-10.24533652,2.645794445,3.704528582,-2.241582657,1.201932405,2.103969816,10.42146396,2.569354948,1.912804848,1.727861771,2.276077195,3.232953287,-2.473305539,1.867493836,2.418740933,1.383330433,1.15997357,2.501493543,-1.650688676,2.471697189,2.700924433,3.095677149,1.356689253,2.775115949,2.870365644,2.523475186,5.193222982,-1.45864075,-4.3356483,2.89421511,2.33641793,-0.196584543,4.594950663,4.528793679,1.738790495,3.307038835,2.614042319,7.804321568,3.168845729,3.340087696,2.57231755,3.412228797,2.846278678,2.159181504,3.672893647,2.611025899,2.609539613,3.415172598,1.905949412,1.184214991,2.798142717,4.795193883,2.918177237,2.159181504,3.673557979,2.609999118,2.611513833,3.908641394,1.75710166366667,9.47669827377216,7.5,0.933995742,-1.247094775,-2.739598441,-0.688803089,-0.043124249,-1.655173662,-0.930702257,0.225465159,0.206690007,-1.050586347,3.333079041,-2.797912847,-8.623333904,-14.98624021,-2.181616681,0.336909093,3.251963046,-0.686560872,-2.572322659,-3.656902606,1.320916318,3.008754285,-10.03686526,-5.002364299,-0.374218052,1.262120304,1.425541068,0.278231092,-11.93937038,-0.004535147,0.1244806,-0.587611282,-13.57615894,-14.05964699,-8.4854745,2.161733914,3.173896097,-1.478923936,0.696769698,1.696096907,7.879257511,2.338513412,2.184135931,1.994476326,2.446488438,3.192579686,-1.265082656,1.797781461,2.201768893,1.446140427,2.559404097,1.98146959,3.817853088,2.224441025,2.201019905,2.838646235,1.644792,2.157557193,2.604273329,2.452086167,3.614065376,0.309750328,-1.656569637,3.180815484,2.053839466,-0.382127925,4.456809465,4.317264985,1.674315825,3.550706251,2.754616869,8.162056666,3.305443482,3.44385632,2.132807323,3.598797648,3.101913166,2.528666567,3.85620915,2.856789294,2.85682892,3.497631287,1.975776198,1.241412149,2.380042495,4.987633965,3.168106962,2.528624362,3.856909388,2.855829251,2.855662658,3.776945727,-0.89,3.86666666666667,0.0054398148,0.0006313131,0.0010311448,0.1785458754,0
