"","date","UNRATE","EXPINF1YR","rgdp_growth","rgdp","CA","JP","US","WTISPLC","VIXCLS","inf_1","inf_2","inf_3","inf_4","inf_5","inf_6","inf_7","inf_8","inf_9","inf_10","inf_11","inf_12","inf_13","inf_14","inf_15","inf_16","inf_17","inf_18","inf_19","inf_20","inf_21","inf_22","inf_23","inf_24","inf_25","inf_26","inf_27","inf_28","inf_29","inf_30","inf_31","inf_32","inf_33","inf_34","inf_35","inf_36","inf_37","inf_38","inf_39","inf_40","inf_41","inf_42","inf_44","inf_45","inf_46","inf_47","inf_48","inf_49","inf_50","inf_51","inf_52","inf_53","inf_54","inf_55","inf_56","inf_57","inf_58","inf_59","inf_60","inf_61","inf_62","inf_63","inf_64","inf_65","inf_66","inf_67","inf_68","inf_69","inf_70","inf_71","inf_72","inf_74","inf_75","inf_76","inf_77","inf_78","inf_79","inf_80","inf_81","inf_82","inf_83","inf_84","inf_85","inf_86","inf_87","inf_88","inf_89","inf_90","inf_91","inf_92","inf_93","inf_94","lag_rgdp_growth","lag_rgdp","lag_GB","lag_inf_1","lag_inf_2","lag_inf_3","lag_inf_4","lag_inf_5","lag_inf_6","lag_inf_7","lag_inf_8","lag_inf_9","lag_inf_10","lag_inf_11","lag_inf_12","lag_inf_13","lag_inf_14","lag_inf_15","lag_inf_16","lag_inf_17","lag_inf_18","lag_inf_19","lag_inf_20","lag_inf_21","lag_inf_22","lag_inf_23","lag_inf_24","lag_inf_25","lag_inf_26","lag_inf_27","lag_inf_28","lag_inf_29","lag_inf_30","lag_inf_31","lag_inf_32","lag_inf_33","lag_inf_34","lag_inf_35","lag_inf_36","lag_inf_37","lag_inf_38","lag_inf_39","lag_inf_40","lag_inf_41","lag_inf_42","lag_inf_44","lag_inf_45","lag_inf_46","lag_inf_47","lag_inf_48","lag_inf_49","lag_inf_50","lag_inf_51","lag_inf_52","lag_inf_53","lag_inf_54","lag_inf_55","lag_inf_56","lag_inf_57","lag_inf_58","lag_inf_59","lag_inf_60","lag_inf_61","lag_inf_62","lag_inf_63","lag_inf_64","lag_inf_65","lag_inf_66","lag_inf_67","lag_inf_68","lag_inf_69","lag_inf_70","lag_inf_71","lag_inf_72","lag_inf_74","lag_inf_75","lag_inf_76","lag_inf_77","lag_inf_78","lag_inf_79","lag_inf_80","lag_inf_81","lag_inf_82","lag_inf_83","lag_inf_84","lag_inf_85","lag_inf_86","lag_inf_87","lag_inf_88","lag_inf_89","lag_inf_90","lag_inf_91","lag_inf_92","lag_inf_93","lag_inf_94","GSCPI","EU","beta_CA","beta_GB","beta_EU","beta_JP","crisis"
"176","Aug 2012",8.1,1.3700924,0.668502788333333,9.76860561438807,1,0.05,0.125,94.16,15.69,1.511867462,0.496620881,-1.790886613,0.541204429,1.143801035,-1.857825622,2.225902146,-0.532335241,-0.448974957,2.44173413,-5.293944615,0.204525118,-5.733203149,-9.161933677,-0.910796551,1.005473218,-0.30944272,1.574981161,-1.578928891,-1.270765226,1.586134018,7.565622849,0.035923089,-15.25645933,1.561202294,1.539811545,1.657337399,0.796929416,2.985877733,1.655948716,1.417919447,2.555164728,1.256325494,1.463829428,-1.998053037,1.688762459,3.591806962,-2.308109758,-0.239050469,2.45543871,2.468681817,3.423273772,2.012378627,2.113300157,1.694974651,2.137054879,-0.814925308,1.843773504,1.138635103,2.437256302,1.703733714,1.030496248,2.901068815,2.881723359,2.705688094,4.550973019,1.684717208,2.349669238,2.527662517,2.8000277,1.09832277,3.40184358,4.101551638,2.198175356,1.899613401,-0.012042389,3.854211819,2.11595726,2.127492012,1.699031894,2.940726712,-0.079902766,1.797770363,1.762353045,1.192177719,1.801477211,1.672698485,2.387089416,2.679154868,2.475883108,2.001946974,1.331187829,2.512797685,2.418621966,2.75145834,3.98720397,1.634766024,2.388229927,2.678469053,2.475405007,2.00224508,1.526413441,0.69368299,9.76822036858282,0.5,1.410026135,0.062112395,-1.714693975,0.768184364,0.977581084,-0.782836404,2.500457959,0.093132562,-0.344496773,4.803283046,-4.93775517,1.248785903,-5.811121532,-9.084553993,-1.282310444,1.207944045,-1.532495792,1.339256831,-2.240084333,-2.731376742,1.499499479,6.378938058,-0.613082699,-14.98126965,0.880615537,2.094081305,2.251821326,1.107983971,0.756481411,3.265377172,3.419817299,2.709782793,-5.357772046,-5.297826225,-6.372127869,1.794746462,3.456435492,-1.591401504,0.09728708,1.742251883,3.165868825,3.830369357,2.076171831,2.19389673,1.625987709,2.164420198,-1.399108261,1.871421807,1.144090438,2.487178923,2.048289523,0.952053839,4.010145252,2.901190991,3.266193637,4.08045299,1.41597155,2.512314705,2.558268462,2.927072233,0.628852146,3.415928058,4.10374993,2.229411431,2.431183226,0.597487796,4.608816231,2.369662684,2.085072774,1.912212082,3.036191688,-0.38799242,1.803029626,1.703848576,1.584336747,1.79089319,1.908435922,2.362888483,2.506944604,2.467563105,2.036977566,1.513219513,2.641564181,2.461578965,3.197923719,4.569100903,1.899555859,2.362888483,2.507405111,2.467052869,2.037281331,1.717101277,-0.13,0.75,0.0933712121,0.0070707071,-0.0175084175,-0.0276725589,0
"177","Sep 2012",7.8,1.9315046,0.643322586666667,9.76899086019332,1,0.05,0.125,94.72,15.28,1.677971005,0.96120903,-1.573518064,0.589534268,1.299565425,-1.891200968,2.012280382,-0.362024187,0.165697162,1.459543484,-5.331908324,0.131949505,-5.560929176,-9.135641021,-0.101026214,1.47903842,-0.830441366,0.585218446,-0.91047041,1.930929332,0.620881775,7.284341756,-0.687881594,-16.0653805,2.149129716,0.945425078,0.953715235,0.890654401,7.218364497,2.595157469,2.606971384,2.569267927,5.655990477,5.854337836,2.332323008,1.44410825,3.33751745,-2.131518888,-0.762987757,1.870722587,1.997417972,3.306675042,2.029011807,2.11240442,1.709142631,2.217663495,-1.158157863,1.749099176,1.1878869,2.22231958,1.191649969,0.535815304,2.361429634,2.979847211,3.06002309,4.106288668,1.948248632,2.492764234,2.656762826,2.837974917,1.711614692,3.650182251,4.421166999,2.329582758,1.860675221,0.145386349,4.001056702,1.991354097,1.858394177,1.932719482,2.781008777,0.291133955,1.820533116,1.692146366,1.043351129,1.866510749,1.822678456,2.892939537,3.000858369,2.619974365,1.901440659,1.440990161,2.400248684,2.228920268,3.216849519,4.013430629,1.810821843,2.89176441,3.000228938,2.620713992,1.90172333,1.597327941,0.668502788333333,9.76860561438807,0.5,1.511867462,0.496620881,-1.790886613,0.541204429,1.143801035,-1.857825622,2.225902146,-0.532335241,-0.448974957,2.44173413,-5.293944615,0.204525118,-5.733203149,-9.161933677,-0.910796551,1.005473218,-0.30944272,1.574981161,-1.578928891,-1.270765226,1.586134018,7.565622849,0.035923089,-15.25645933,1.561202294,1.539811545,1.657337399,0.796929416,2.985877733,1.655948716,1.417919447,2.555164728,1.256325494,1.463829428,-1.998053037,1.688762459,3.591806962,-2.308109758,-0.239050469,2.45543871,2.468681817,3.423273772,2.012378627,2.113300157,1.694974651,2.137054879,-0.814925308,1.843773504,1.138635103,2.437256302,1.703733714,1.030496248,2.901068815,2.881723359,2.705688094,4.550973019,1.684717208,2.349669238,2.527662517,2.8000277,1.09832277,3.40184358,4.101551638,2.198175356,1.899613401,-0.012042389,3.854211819,2.11595726,2.127492012,1.699031894,2.940726712,-0.079902766,1.797770363,1.762353045,1.192177719,1.801477211,1.672698485,2.387089416,2.679154868,2.475883108,2.001946974,1.331187829,2.512797685,2.418621966,2.75145834,3.98720397,1.634766024,2.388229927,2.678469053,2.475405007,2.00224508,1.526413441,-0.25,0.75,0.0903409091,0.0067550505,-0.0178240741,-0.0281986532,0
"178","Oct 2012",7.8,1.6131067,0.618142385,9.76937610599857,1,0.05,0.125,89.57,16.28,1.976877498,1.290826186,-1.690120862,0.669814428,1.24262935,-1.652975722,2.337311736,-0.394877081,-0.371119515,1.891984304,-4.230203775,0.57918677,-5.447296441,-8.916377701,0.120235126,1.458674304,-2.165147594,1.29052901,-1.980180716,-0.678183895,0.200132741,6.835118322,-0.36020258,-15.9291883,2.692906251,1.09066758,1.190192318,0.43913175,9.320115526,3.141674613,2.97315443,3.792986473,8.36637422,8.642192413,3.812890336,1.362887208,3.099233963,-1.40936724,-1.254565376,1.30508662,1.843077222,3.330158552,2.312184612,2.375415471,1.813905835,2.227058824,-0.536339755,1.766200899,1.128969932,2.3023034,1.17090079,0.273832483,2.778674274,3.074517978,3.750100377,3.277392043,2.156640182,2.648537477,2.714302152,2.830655842,2.103756299,5.357909388,7.361028852,1.971688004,2.028384491,0.310401458,4.03703305,2.51422044,1.676327746,1.967563633,2.032354144,0.987790593,2.048477287,1.807627063,0.886300329,2.00128172,2.145689977,4.375813268,4.007802191,2.851436292,1.853819004,1.345241167,2.441352065,2.209944751,4.147868677,4.079710145,1.84143512,4.37576288,4.007390491,2.852240542,1.852951928,2.016459034,0.643322586666667,9.76899086019332,0.5,1.677971005,0.96120903,-1.573518064,0.589534268,1.299565425,-1.891200968,2.012280382,-0.362024187,0.165697162,1.459543484,-5.331908324,0.131949505,-5.560929176,-9.135641021,-0.101026214,1.47903842,-0.830441366,0.585218446,-0.91047041,1.930929332,0.620881775,7.284341756,-0.687881594,-16.0653805,2.149129716,0.945425078,0.953715235,0.890654401,7.218364497,2.595157469,2.606971384,2.569267927,5.655990477,5.854337836,2.332323008,1.44410825,3.33751745,-2.131518888,-0.762987757,1.870722587,1.997417972,3.306675042,2.029011807,2.11240442,1.709142631,2.217663495,-1.158157863,1.749099176,1.1878869,2.22231958,1.191649969,0.535815304,2.361429634,2.979847211,3.06002309,4.106288668,1.948248632,2.492764234,2.656762826,2.837974917,1.711614692,3.650182251,4.421166999,2.329582758,1.860675221,0.145386349,4.001056702,1.991354097,1.858394177,1.932719482,2.781008777,0.291133955,1.820533116,1.692146366,1.043351129,1.866510749,1.822678456,2.892939537,3.000858369,2.619974365,1.901440659,1.440990161,2.400248684,2.228920268,3.216849519,4.013430629,1.810821843,2.89176441,3.000228938,2.620713992,1.90172333,1.597327941,0.01,0.75,0.0905934343,0.0067550505,-0.0167508418,-0.0262415825,0
"179","Nov 2012",7.7,1.6632266,0.874466397,9.77264852575374,1,0.05,0.125,86.66,16.7,1.699101796,0.52249582,-1.603998012,0.643804626,1.532936866,-2.144823437,1.840695441,0.141933449,-0.661693725,3.991119922,-2.154119863,0.824037388,-5.394967999,-9.02285264,0.453358609,1.855640574,-1.986183884,1.472676983,-2.230189969,-1.505870342,0.693946165,6.919483304,-0.524022185,-16.29753389,1.520460948,1.328306746,1.425518229,0.684037387,9.562050076,2.256727946,1.734000892,4.234300054,2.242296022,2.305660298,1.201744269,1.082602462,2.384450352,-1.062708364,-1.117926124,0.546923431,1.777282743,3.280696675,2.278025485,2.34248514,1.972781203,2.231697147,0.488570738,1.650440724,0.92561673,2.260214748,1.097264759,0.581680791,2.016266902,2.870926922,3.597542137,3.033533406,1.798739695,2.784111638,2.439807752,2.679514862,1.182434357,5.169245898,7.05745646,1.939354374,2.154238778,0.442104901,3.83873273,2.154106846,1.662797964,2.061820536,2.214408792,0.900607882,1.972134572,1.714988849,0.828504065,2.15312079,2.134902385,3.99573849,3.576966933,2.80998899,1.570930947,1.319991484,2.362414026,2.152390091,3.320244377,3.903506662,1.959919976,3.99573849,3.577619634,2.809607499,1.570024934,1.97726654,0.618142385,9.76937610599857,0.5,1.976877498,1.290826186,-1.690120862,0.669814428,1.24262935,-1.652975722,2.337311736,-0.394877081,-0.371119515,1.891984304,-4.230203775,0.57918677,-5.447296441,-8.916377701,0.120235126,1.458674304,-2.165147594,1.29052901,-1.980180716,-0.678183895,0.200132741,6.835118322,-0.36020258,-15.9291883,2.692906251,1.09066758,1.190192318,0.43913175,9.320115526,3.141674613,2.97315443,3.792986473,8.36637422,8.642192413,3.812890336,1.362887208,3.099233963,-1.40936724,-1.254565376,1.30508662,1.843077222,3.330158552,2.312184612,2.375415471,1.813905835,2.227058824,-0.536339755,1.766200899,1.128969932,2.3023034,1.17090079,0.273832483,2.778674274,3.074517978,3.750100377,3.277392043,2.156640182,2.648537477,2.714302152,2.830655842,2.103756299,5.357909388,7.361028852,1.971688004,2.028384491,0.310401458,4.03703305,2.51422044,1.676327746,1.967563633,2.032354144,0.987790593,2.048477287,1.807627063,0.886300329,2.00128172,2.145689977,4.375813268,4.007802191,2.851436292,1.853819004,1.345241167,2.441352065,2.209944751,4.147868677,4.079710145,1.84143512,4.37576288,4.007390491,2.852240542,1.852951928,2.016459034,-0.34,0.75,0.0921927609,0.0067550505,-0.0166245791,-0.0275673401,0
"180","Dec 2012",7.9,2.1029068,1.130790409,9.77592094550891,1,0.05,0.125,88.25,17.31,1.624382841,0.386578306,-1.60361769,0.989171905,1.700401498,-0.940387304,1.454505247,-0.27260376,-1.267211345,3.203614586,-1.525142461,0.837378521,-5.591916497,-9.172534031,0.282809479,1.354903119,-2.087093124,0.751406218,-2.071910586,-1.460114323,1.00169692,6.924459286,-0.568130661,-15.85542823,1.31720139,1.345328662,1.394164588,1.020738651,7.825516999,2.204648452,1.60555005,4.459863342,1.98080472,1.968346475,2.22793783,0.614072046,1.732914923,-2.131497948,-1.422322485,0.252172603,1.901421228,3.509220173,2.232863871,2.284636581,2.008643323,2.198021195,0.907149305,1.672469402,0.821892123,2.389208759,1.174409893,0.921087781,1.633002538,2.435187162,2.76141718,2.723905996,1.76488991,2.289349253,2.287185355,2.635319471,0.472366021,4.821913576,6.374047924,2.150440986,2.177590305,0.362589681,3.776383072,2.079974015,1.605134651,2.147597708,2.38817418,1.231476866,2.090948482,1.905264779,0.417743088,2.191872831,2.252100083,4.052786863,3.756869541,2.847761055,1.615139805,1.26014213,2.436548223,2.295566395,1.782487723,3.851037325,2.077265235,4.053930426,3.757555023,2.847357778,1.615378494,1.895106479,0.874466397,9.77264852575374,0.5,1.699101796,0.52249582,-1.603998012,0.643804626,1.532936866,-2.144823437,1.840695441,0.141933449,-0.661693725,3.991119922,-2.154119863,0.824037388,-5.394967999,-9.02285264,0.453358609,1.855640574,-1.986183884,1.472676983,-2.230189969,-1.505870342,0.693946165,6.919483304,-0.524022185,-16.29753389,1.520460948,1.328306746,1.425518229,0.684037387,9.562050076,2.256727946,1.734000892,4.234300054,2.242296022,2.305660298,1.201744269,1.082602462,2.384450352,-1.062708364,-1.117926124,0.546923431,1.777282743,3.280696675,2.278025485,2.34248514,1.972781203,2.231697147,0.488570738,1.650440724,0.92561673,2.260214748,1.097264759,0.581680791,2.016266902,2.870926922,3.597542137,3.033533406,1.798739695,2.784111638,2.439807752,2.679514862,1.182434357,5.169245898,7.05745646,1.939354374,2.154238778,0.442104901,3.83873273,2.154106846,1.662797964,2.061820536,2.214408792,0.900607882,1.972134572,1.714988849,0.828504065,2.15312079,2.134902385,3.99573849,3.576966933,2.80998899,1.570930947,1.319991484,2.362414026,2.152390091,3.320244377,3.903506662,1.959919976,3.99573849,3.577619634,2.809607499,1.570024934,1.97726654,-0.13,0.75,0.0925294613,0.0067550505,-0.017003367,-0.0283459596,0
"181","Jan 2013",8,1.3155854,1.387114421,9.77919336526409,1,0.05,0.125,94.69,13.51,1.470807506,0.090090944,-1.72695325,1.062982722,1.605782056,-0.08548737,0.8706293,-0.625785505,-1.348859266,1.171730196,-0.683679217,0.478940418,-5.614821385,-8.947382637,-1.140613479,1.618875662,-1.473613029,1.222426078,-2.463187716,-2.593642499,0.962011815,7.139416984,-0.845161406,-15.32874494,0.937059376,1.063159959,1.166364161,0.369191202,12.43658263,2.500625657,1.87711459,4.839322664,0.338467576,0.350389361,0.235157794,0.47941965,1.473042511,-2.001594418,-1.325778413,-0.397839441,1.981977635,4.182224719,2.152765268,2.25486,2.092326974,2.189277106,1.519887776,1.802369011,0.820447763,2.629053715,1.117970615,0.789946522,1.703707523,1.818303512,1.493654482,2.318720801,1.694514078,1.879143093,2.404571429,2.417936359,2.338832647,4.168845246,5.767357634,1.358783928,2.308521884,0.138026817,4.128934503,2.078872131,2.453462108,2.181105396,2.199455924,0.057066768,1.949216329,1.753175646,0.606754688,1.904071389,2.243261781,3.495597842,3.879978128,2.936481117,1.740463215,1.47443493,2.672062991,2.587695951,1.003634607,4.120015773,2.139706961,3.495597842,3.880685443,2.937302577,1.740720134,1.913480362,1.130790409,9.77592094550891,0.5,1.624382841,0.386578306,-1.60361769,0.989171905,1.700401498,-0.940387304,1.454505247,-0.27260376,-1.267211345,3.203614586,-1.525142461,0.837378521,-5.591916497,-9.172534031,0.282809479,1.354903119,-2.087093124,0.751406218,-2.071910586,-1.460114323,1.00169692,6.924459286,-0.568130661,-15.85542823,1.31720139,1.345328662,1.394164588,1.020738651,7.825516999,2.204648452,1.60555005,4.459863342,1.98080472,1.968346475,2.22793783,0.614072046,1.732914923,-2.131497948,-1.422322485,0.252172603,1.901421228,3.509220173,2.232863871,2.284636581,2.008643323,2.198021195,0.907149305,1.672469402,0.821892123,2.389208759,1.174409893,0.921087781,1.633002538,2.435187162,2.76141718,2.723905996,1.76488991,2.289349253,2.287185355,2.635319471,0.472366021,4.821913576,6.374047924,2.150440986,2.177590305,0.362589681,3.776383072,2.079974015,1.605134651,2.147597708,2.38817418,1.231476866,2.090948482,1.905264779,0.417743088,2.191872831,2.252100083,4.052786863,3.756869541,2.847761055,1.615139805,1.26014213,2.436548223,2.295566395,1.782487723,3.851037325,2.077265235,4.053930426,3.757555023,2.847357778,1.615378494,1.895106479,-0.04,0.75,0.0925925926,0.0067550505,-0.019212963,-0.0315025253,0
"182","Feb 2013",7.7,1.3608065,1.08591763533333,9.7800842946858,1,0.05,0.125,95.32,14.07,1.604607668,0.440462013,-1.689057113,1.075225917,0.962767493,1.722089706,0.604026846,-0.960911911,-1.291627626,-0.944476245,-0.461937882,0.45613829,-5.386636637,-8.321118118,-1.405299836,0.265448172,-0.801912543,1.513401356,-2.173665742,-1.839850949,0.834883198,6.939701342,-1.038652986,-14.79565163,1.441399326,1.204421031,1.275739279,0.718633663,9.7743126,2.766489057,2.17141726,4.981864957,3.641237953,3.954183944,-1.262022831,0.089244467,0.689710945,-2.358289044,-1.967672,0.03116079,2.105872562,4.439229058,2.177211775,2.281770564,2.252090316,2.245510731,2.297664614,1.84082411,0.843426055,2.679824609,0.798265187,1.010219289,0.444887862,2.351296959,2.610842436,2.399285027,2.030168018,2.18271929,2.191933684,2.333743562,1.449275362,3.963758474,5.454891718,1.326079185,2.305798075,0.391975229,4.034826927,2.975742488,2.317759499,2.310612499,1.392338116,0.041623075,2.03991229,1.897262678,0.685210686,1.811033269,2.460271012,3.279134019,3.976444323,2.924962784,1.822700911,1.61409231,2.810820337,2.696546338,2.350190586,4.077912795,2.352675548,3.279134019,3.976029894,2.924616101,1.822969874,2.490068024,1.387114421,9.77919336526409,0.5,1.470807506,0.090090944,-1.72695325,1.062982722,1.605782056,-0.08548737,0.8706293,-0.625785505,-1.348859266,1.171730196,-0.683679217,0.478940418,-5.614821385,-8.947382637,-1.140613479,1.618875662,-1.473613029,1.222426078,-2.463187716,-2.593642499,0.962011815,7.139416984,-0.845161406,-15.32874494,0.937059376,1.063159959,1.166364161,0.369191202,12.43658263,2.500625657,1.87711459,4.839322664,0.338467576,0.350389361,0.235157794,0.47941965,1.473042511,-2.001594418,-1.325778413,-0.397839441,1.981977635,4.182224719,2.152765268,2.25486,2.092326974,2.189277106,1.519887776,1.802369011,0.820447763,2.629053715,1.117970615,0.789946522,1.703707523,1.818303512,1.493654482,2.318720801,1.694514078,1.879143093,2.404571429,2.417936359,2.338832647,4.168845246,5.767357634,1.358783928,2.308521884,0.138026817,4.128934503,2.078872131,2.453462108,2.181105396,2.199455924,0.057066768,1.949216329,1.753175646,0.606754688,1.904071389,2.243261781,3.495597842,3.879978128,2.936481117,1.740463215,1.47443493,2.672062991,2.587695951,1.003634607,4.120015773,2.139706961,3.495597842,3.880685443,2.937302577,1.740720134,1.913480362,-0.36,0.75,0.0915614478,0.0066919192,-0.0198442761,-0.0319444444,0
"183","Mar 2013",7.5,1.0049408,0.784720849666667,9.78097522410751,1,0.05,0.125,93.05,13.03,1.276992915,-0.553533372,-1.818505655,0.707929406,0.941530347,0.040710585,0.938497404,-1.116182464,-1.56825838,-1.10208171,-0.323522172,0.567836338,-5.289620932,-8.216334749,-1.737597807,0.589598666,-0.268257452,2.490752158,-2.187957468,-1.990049751,1.091542085,6.97790976,-1.013489144,-15.04985739,0.03684384,1.090620458,1.098663482,1.027880347,6.643618281,1.113425903,0.42367883,3.686703555,-2.804209677,-2.651604511,-5.350441914,-0.002092379,0.584311019,-1.857104905,-2.681307457,-0.076404807,2.135385877,4.020747985,2.188110146,2.297083478,2.23004423,2.216366837,2.328681895,1.907954243,0.971468308,2.695655008,0.790998334,0.93133285,0.5570068,1.816662023,1.667732849,2.273636104,1.528802991,1.914307644,2.200764296,2.325475562,1.547369019,4.112447361,5.59067723,1.4923374,2.46850582,0.545412447,4.042210275,2.808878413,2.702792516,2.259356474,1.51497762,-0.065050863,1.996927803,1.840913566,1.150758153,1.777169438,2.37592397,3.061143895,3.829724387,2.927520082,1.749753516,1.729100199,2.790452212,2.706507966,1.276947676,4.097172725,2.27533978,3.059981044,3.829284367,2.927174771,1.748877907,2.533848692,1.08591763533333,9.7800842946858,0.5,1.604607668,0.440462013,-1.689057113,1.075225917,0.962767493,1.722089706,0.604026846,-0.960911911,-1.291627626,-0.944476245,-0.461937882,0.45613829,-5.386636637,-8.321118118,-1.405299836,0.265448172,-0.801912543,1.513401356,-2.173665742,-1.839850949,0.834883198,6.939701342,-1.038652986,-14.79565163,1.441399326,1.204421031,1.275739279,0.718633663,9.7743126,2.766489057,2.17141726,4.981864957,3.641237953,3.954183944,-1.262022831,0.089244467,0.689710945,-2.358289044,-1.967672,0.03116079,2.105872562,4.439229058,2.177211775,2.281770564,2.252090316,2.245510731,2.297664614,1.84082411,0.843426055,2.679824609,0.798265187,1.010219289,0.444887862,2.351296959,2.610842436,2.399285027,2.030168018,2.18271929,2.191933684,2.333743562,1.449275362,3.963758474,5.454891718,1.326079185,2.305798075,0.391975229,4.034826927,2.975742488,2.317759499,2.310612499,1.392338116,0.041623075,2.03991229,1.897262678,0.685210686,1.811033269,2.460271012,3.279134019,3.976444323,2.924962784,1.822700911,1.61409231,2.810820337,2.696546338,2.350190586,4.077912795,2.352675548,3.279134019,3.976029894,2.924616101,1.822969874,2.490068024,-0.53,0.75,0.0919402357,0.0067550505,-0.0188341751,-0.0311868687,0
"184","Apr 2013",7.6,1.4563149,0.483524064,9.78186615352922,1,0.05,0.125,92.07,13.97,1.04122532,-1.093179653,-1.865161918,0.6800692,1.141856031,-0.363787452,0.608009295,-1.374558458,-1.947966249,-1.488563572,-0.442032474,1.116727401,-5.712678645,-8.470566891,-4.082313487,1.753651312,-0.237313573,2.378710382,-1.322975768,0,1.032389697,6.940303163,-0.194448715,-14.79717603,-0.734325351,1.144605621,1.131780393,1.200730609,6.310063812,0.37726134,-0.358563012,3.110617033,-7.24413474,-7.233096385,-7.384775273,0.246029503,0.708094811,-0.918927314,-2.168933035,-0.798567131,2.589739584,4.229770186,2.105192435,2.151223992,2.327220624,2.188099808,3.137699021,1.242645028,0.591310843,1.789408694,-0.005227064,0.701817911,-1.212679019,1.572470628,1.378536147,2.11695159,1.144409506,1.940204279,2.28909786,2.37177015,1.853763685,4.709099386,6.432274789,1.64409519,2.255934435,-0.298369653,4.068866773,2.713826218,2.632307505,1.988956502,1.208268911,1.140637593,1.791814515,1.647536333,1.153799486,1.899861909,1.935966755,2.451699614,3.082955852,2.761932311,1.43336383,1.693350096,2.045155633,1.761810174,1.217141595,4.120804256,1.924888949,2.451672155,3.082384763,2.761542112,1.432444645,2.51212634,0.784720849666667,9.78097522410751,0.5,1.276992915,-0.553533372,-1.818505655,0.707929406,0.941530347,0.040710585,0.938497404,-1.116182464,-1.56825838,-1.10208171,-0.323522172,0.567836338,-5.289620932,-8.216334749,-1.737597807,0.589598666,-0.268257452,2.490752158,-2.187957468,-1.990049751,1.091542085,6.97790976,-1.013489144,-15.04985739,0.03684384,1.090620458,1.098663482,1.027880347,6.643618281,1.113425903,0.42367883,3.686703555,-2.804209677,-2.651604511,-5.350441914,-0.002092379,0.584311019,-1.857104905,-2.681307457,-0.076404807,2.135385877,4.020747985,2.188110146,2.297083478,2.23004423,2.216366837,2.328681895,1.907954243,0.971468308,2.695655008,0.790998334,0.93133285,0.5570068,1.816662023,1.667732849,2.273636104,1.528802991,1.914307644,2.200764296,2.325475562,1.547369019,4.112447361,5.59067723,1.4923374,2.46850582,0.545412447,4.042210275,2.808878413,2.702792516,2.259356474,1.51497762,-0.065050863,1.996927803,1.840913566,1.150758153,1.777169438,2.37592397,3.061143895,3.829724387,2.927520082,1.749753516,1.729100199,2.790452212,2.706507966,1.276947676,4.097172725,2.27533978,3.059981044,3.829284367,2.927174771,1.748877907,2.533848692,-0.71,0.75,0.093287037,0.0067550505,-0.015993266,-0.0314393939,0
"185","May 2013",7.5,1.1780254,0.770981915666667,9.78469211904672,1,0.3,0.125,94.8,13.49,1.229030137,-0.728701147,-1.92245846,0.519168536,1.13238264,-0.812066032,0.307446596,-1.463001597,-2.130801688,-1.9006301,0.35580889,1.035610109,-5.562840227,-8.633536462,-2.469146717,1.52381342,-0.624530428,3.085363506,-1.490584387,1.131273331,-0.5972765,6.701924744,-0.359183673,-15.12683548,-0.176823431,0.972335358,0.939402367,1.156027413,9.983625459,0.075060246,-0.704616554,2.968994416,-3.574475285,-3.370055578,-6.692450202,0.226422215,0.09979582,-1.199082141,-0.584179099,-0.342900559,2.72730548,3.793643321,2.202116,2.2349929,2.576271969,2.257071499,4.44714351,1.208459215,0.641796616,1.683476233,-0.054285983,0.678564591,-1.310740397,1.809944678,1.894708502,1.954089704,1.394351857,2.222497718,2.214385025,2.275348879,1.885069394,4.988419516,6.90613324,1.579597698,2.136738562,-0.552443797,3.946983611,2.576187794,2.506997688,1.999549904,1.434583673,1.518223183,1.839916267,1.693879333,1.359636548,2.0109791,1.973713572,2.393040055,2.962563359,2.725771243,1.213556646,1.849072128,1.963227739,1.658897872,1.814081518,3.994000732,1.953755153,2.393013296,2.963096188,2.72537172,1.213748294,2.402899236,0.483524064,9.78186615352922,0.5,1.04122532,-1.093179653,-1.865161918,0.6800692,1.141856031,-0.363787452,0.608009295,-1.374558458,-1.947966249,-1.488563572,-0.442032474,1.116727401,-5.712678645,-8.470566891,-4.082313487,1.753651312,-0.237313573,2.378710382,-1.322975768,0,1.032389697,6.940303163,-0.194448715,-14.79717603,-0.734325351,1.144605621,1.131780393,1.200730609,6.310063812,0.37726134,-0.358563012,3.110617033,-7.24413474,-7.233096385,-7.384775273,0.246029503,0.708094811,-0.918927314,-2.168933035,-0.798567131,2.589739584,4.229770186,2.105192435,2.151223992,2.327220624,2.188099808,3.137699021,1.242645028,0.591310843,1.789408694,-0.005227064,0.701817911,-1.212679019,1.572470628,1.378536147,2.11695159,1.144409506,1.940204279,2.28909786,2.37177015,1.853763685,4.709099386,6.432274789,1.64409519,2.255934435,-0.298369653,4.068866773,2.713826218,2.632307505,1.988956502,1.208268911,1.140637593,1.791814515,1.647536333,1.153799486,1.899861909,1.935966755,2.451699614,3.082955852,2.761932311,1.43336383,1.693350096,2.045155633,1.761810174,1.217141595,4.120804256,1.924888949,2.451672155,3.082384763,2.761542112,1.432444645,2.51212634,-0.84,0.5,0.0928661616,0.0067550505,-0.0164141414,-0.0298611111,0
